video_directory,start_time,end_time,caption
XTQTIVEI.mp4,20.1,21.6,The numenius arquata bird shakes its whole body while flapping its wings.
XTQTIVEI.mp4,21.6,23.7,The numenius arquata bird is eating.
XTQTIVEI.mp4,23.7,24.1,The numenius arquata bird is shaking its head.
XTQTIVEI.mp4,24.1,30.9,The numenius arquata bird is preening itself.
XTQTIVEI.mp4,4.5,12.8,The anas platyrhynchos bird is preening itself.
XTSFRLZD.mp4,11.2,13.7,The mosquito is eating.
XUQURTEK.mp4,29.7,35.8,The malayan tapir is walking.
XUVKJAMC.mp4,12.7,16.6,The lion is walking.
XUVKJAMC.mp4,22.8,30.3,Two lion cubs walk together in the vast jungle.
XUVKJAMC.mp4,4.1,30.3,The young of the lion (cub) is walking.
XUVKJAMC.mp4,4.1,9.4,The young of the lion (cub) is running.
XVBTVIBW.mp4,0.0,1.5,The common cuckoo bird is attending.
XVBTVIBW.mp4,2.3,27.0,The common cuckoo bird is chirping.
XVBTVIBW.mp4,28.0,44.7,The common cuckoo bird is flapping its tail.
XVDCHUDX.mp4,0.1,10.0,The cheetah is keeping still.
XVDCHUDX.mp4,0.1,10.0,The cheetah is sitting.
XVDCHUDX.mp4,0.1,69.9,The cheetah is walking.
XVDCHUDX.mp4,36.0,44.9,"The majestic cheetah carefully walks in the tall grass, camouflaging itself."
XVDCHUDX.mp4,45.1,54.2,The cheetah is walking in the jungle.
XVDCHUDX.mp4,54.4,69.9,"Two stealthy cheetahs walk careful along the tall grass, camouflaging themselves from the unsuspecting prey."
XVDCHUDX.mp4,70.0,72.0,The wildebeest is attending.
XVDCHUDX.mp4,70.0,75.4,The wildebeest is eating.
XVDCHUDX.mp4,72.1,75.4,The wildebeest is walking.
XVEXHCIN.mp4,29.1,32.8,The alfalfa leafcutting bee is flying.
XVEXHCIN.mp4,9.0,29.1,The alfalfa leafcutting bee is exploring.
XVGBXHVR.mp4,2.0,14.0,The perch fish is swimming.
XVGBXHVR.mp4,2.0,30.9,The dice snake bites a fish.
XVGBXHVR.mp4,24.9,30.9,The perch fish is being held in the mouth and slowly eaten by the dice snake.
XVGYBDSN.mp4,11.7,14.4,The markhor goat is falling.
XVGYBDSN.mp4,17.1,21.1,The snow leopard is yawning.
XVGYBDSN.mp4,17.1,24.0,The snow leopard is walking.
XVGYBDSN.mp4,21.1,27.9,The snow leopard is sensing its environment.
XVGYBDSN.mp4,28.0,32.3,The markhor goat is walking.
XVGYBDSN.mp4,8.0,11.6,The snow leopard is keeping still.
XVGYBDSN.mp4,8.0,11.6,The snow leopard is showing affection.
XVHWARME.mp4,0.1,13.0,The metlapilcoatlus mexicanus jumping pit viper is keeping still.
XVKMFOYV.mp4,0.6,14.0,The argentine ant retreats.
XVKMFOYV.mp4,0.6,14.0,"The argentine ants are disturbing the winter ant, and one of argentine ants bites the legs of the winter ant."
XVKMFOYV.mp4,0.6,14.0,The winter ant is defensive rearing.
XVKMFOYV.mp4,0.6,25.4,The argentine ant is moving.
XVKMFOYV.mp4,14.2,17.1,The argentine ant bites the larger ant.
XVKMFOYV.mp4,14.2,17.1,The winter ant is being dragged.
XVKMFOYV.mp4,19.4,23.2,The argentine ant is exploring.
XVOOXBXG.mp4,0.0,30.8,The common crane is preening itself.
XVOOXBXG.mp4,2.5,17.2,The white common crane with a red spot on its head is grooming its feather.
XVOOXBXG.mp4,31.0,43.8,The common crane is sensing its environment.
XVOOXBXG.mp4,31.0,43.8,The common crane is walking.
XVSTMMCW.mp4,11.2,16.4,The red-throated pipit is sensing its environment.
XVSTMMCW.mp4,16.6,21.1,The red-throated pipit is eating.
XVSTMMCW.mp4,6.1,11.0,The red-throated pipit is walking.
XWCRDOQU.mp4,0.2,40.7,The snake is keeping still.
XWLAQGHE.mp4,13.5,17.1,The crocodile is keeping still.
XWLAQGHE.mp4,19.4,21.6,The snake is keeping still.
XWLAQGHE.mp4,24.5,25.8,The tortoise is keeping still.
XWLPKDQX.mp4,24.7,32.5,The remiz pendulinus bird is building its nest.
XWLPKDQX.mp4,4.0,4.5,The remiz pendulinus bird is flying.
XWLPKDQX.mp4,4.5,5.0,The remiz pendulinus bird makes a landing.
XWLPKDQX.mp4,5.9,21.6,The remiz pendulinus bird is sensing its environment.
XWWLWHSA.mp4,0.0,2.9,The common cuckoo bird makes a landing.
XWWLWHSA.mp4,2.9,4.4,The common cuckoo bird is startled.
XWWLWHSA.mp4,2.9,8.5,The chaffinch bird is flying.
XWWLWHSA.mp4,4.4,5.4,The chaffinch bird makes a landing.
XWWLWHSA.mp4,4.4,8.5,The common cuckoo bird is sensing its environment.
XWZAUNQN.mp4,12.2,13.9,The thrush nightingale bird is attending.
XWZAUNQN.mp4,19.1,20.0,The thrush nightingale bird is keeping still.
XWZAUNQN.mp4,4.4,7.5,The thrush nightingale bird is sensing its environment.
XWZAUNQN.mp4,7.5,24.8,The thrush nightingale bird is chirping.
XWZHCUBE.mp4,11.3,14.4,The sand hopper is moving.
XWZHCUBE.mp4,17.0,18.9,The anisolabis maritima is eating.
XWZHCUBE.mp4,17.0,18.9,The sand hopper is being eaten by the marine earwig.
XWZHCUBE.mp4,21.6,24.7,The forficula auricularia is sensing its environment.
XWZHCUBE.mp4,25.2,30.1,The anisolabis maritima is moving.
XWZHCUBE.mp4,25.2,30.1,The forficula auricularia is moving.
XWZHCUBE.mp4,33.7,36.3,The beetle is moving.
XWZHCUBE.mp4,36.8,39.1,The snake is keeping still.
XWZHCUBE.mp4,6.6,11.1,The anisolabis maritima is exploring.
XXHZQSFN.mp4,21.3,25.9,The snake is moving.
XXHZQSFN.mp4,26.2,29.3,The snake is yawning.
XXHZQSFN.mp4,5.2,8.6,The fish is being eaten by the snake.
XXHZQSFN.mp4,5.2,8.6,The snake is eating.
XXWPGPTK.mp4,12.4,14.1,The singing nightingale is keeping still.
XXWPGPTK.mp4,5.2,7.5,The singing nightingale is sensing its surrounding.
XXWPGPTK.mp4,7.5,19.4,The singing nightingale is chirping.
XYGQEJBD.mp4,0.0,20.7,The grasshopper warbler is sensing its surrounding.
XYGQEJBD.mp4,1.0,2.0,The grasshopper warbler is turning around.
XYRIAFGA.mp4,25.7,27.9,The bird makes a landing.
XYRIAFGA.mp4,29.8,32.7,The bird is keeping still.
XYRIAFGA.mp4,32.8,34.6,The bird is flying.
XYRIAFGA.mp4,6.9,24.7,The bird is jumping.
XYRIAFGA.mp4,6.9,24.7,The bird is performing sexual pursuit.
XZAEFHGW.mp4,10.6,23.5,The circus aeruginosus bird is sensing its environment.
XZAEFHGW.mp4,13.6,18.9,The circus aeruginosus bird makes a landing.
XZAEFHGW.mp4,23.9,31.3,The circus aeruginosus bird is eating.
XZBEBFGA.mp4,35.2,41.4,The wolf is walking.
XZBEBFGA.mp4,41.5,47.4,The caribou is attending.
XZBEBFGA.mp4,44.5,47.4,The caribou is walking.
XZBEBFGA.mp4,5.5,18.8,The wolf is running.
XZBZASOM.mp4,10.1,15.1,The crane is gliding.
XZBZASOM.mp4,3.1,7.4,The bird is flying.
XZBZASOM.mp4,7.5,10.0,The bird is gliding.
XZCZDZJZ.mp4,0.0,3.1,The raven is attending.
XZCZDZJZ.mp4,1.0,3.1,The raven makes a landing.
XZCZDZJZ.mp4,1.0,8.3,The raven is sensing its environment.
XZCZDZJZ.mp4,11.8,15.2,The raven is preening itself.
XZCZDZJZ.mp4,3.1,11.8,The raven is flying.
XZCZDZJZ.mp4,3.1,6.8,The raven is moving.
XZCZDZJZ.mp4,8.4,11.8,The raven is flapping its wings.
XZFIYWMK.mp4,3.8,5.7,The giant ground gecko is keeping still.
XZFIYWMK.mp4,36.6,48.2,The many horned adder is keeping still.
XZFIYWMK.mp4,48.3,53.9,The many horned adder is sensing its environment.
XZFIYWMK.mp4,5.8,8.7,The many horned adder is moving.
XZPBWLKY.mp4,12.3,14.7,The side blotched lizard is sensing its environment.
XZPBWLKY.mp4,3.2,3.9,The side blotched lizard is keeping still.
XZPBWLKY.mp4,6.4,12.2,The side blotched lizard is doing push up.
XZTGIDCD.mp4,14.3,15.7,The caddisfly is manipulating and dragging the pebbles.
XZTGIDCD.mp4,14.3,21.4,The caddisfly is camouflaging.
XZUDPOYV.mp4,32.4,34.9,The winter ant is keeping still.
XZUDPOYV.mp4,32.4,38.6,The winter ant is moving.
XZUDPOYV.mp4,35.0,38.6,The argentine ant is keeping still.
XZUDPOYV.mp4,35.0,38.6,The argentine ant is moving.
XZUDPOYV.mp4,35.0,38.6,The argentine ant is sensing its environment.
XZUDPOYV.mp4,38.7,41.6,The winter ant is sensing its environment.
XZVYTTFT.mp4,15.4,22.0,The flamingo is sensing its environment.
XZVYTTFT.mp4,3.6,26.1,The flamingo is drinking.
XZVYTTFT.mp4,3.6,6.9,The flamingo in the middle fights with the flamingo on the right.
XZVYTTFT.mp4,6.9,15.4,The flamingo in the middle is disturbing another flamingo on the right.
XZVYTTFT.mp4,6.9,15.4,The flamingo is displaying its defensive pose.
YAALXRFV.mp4,0.0,7.3,The mountain yellow-legged frog is keeping still.
YAALXRFV.mp4,9.0,10.9,The mountain yellow-legged frog is jumping.
YABBNMHZ.mp4,10.7,19.2,The male zamenis longissiumus snake is biting the female zamenis longissiumus snake.
YABBNMHZ.mp4,19.3,27.3,The zamenis longissiumus snake is performing copulatory mounting.
YABBNMHZ.mp4,5.3,10.6,The zamenis longissiumus snake is performing sexual exploration.
YABBNMHZ.mp4,5.3,10.6,The zamenis longissiumus snake is sensing its environment.
YAGEVRGE.mp4,0.7,1.9,The seal is swimming.
YAGEVRGE.mp4,19.9,27.7,The marine iguana is climbing.
YAGEVRGE.mp4,29.9,36.9,The marine iguana is walking.
YAJZNSEB.mp4,3.6,21.0,The common rosefinch bird is sensing its environment.
YAJZNSEB.mp4,7.5,16.9,The common rosefinch bird is chirping.
YAXWVDPR.mp4,0.0,4.7,The cougar is walking.
YAXWVDPR.mp4,13.0,16.5,The roe deer is playing.
YAXWVDPR.mp4,16.6,18.6,The capuchin monkey is eating.
YAXWVDPR.mp4,18.6,20.9,The capuchin monkey is walking.
YAXWVDPR.mp4,4.8,7.2,The anteater is walking.
YAXWVDPR.mp4,41.4,44.1,The ocelot is walking.
YAXWVDPR.mp4,44.2,45.2,The coyote is walking.
YAXWVDPR.mp4,45.2,46.9,The coyote is sensing its environment.
YAXWVDPR.mp4,47.0,49.9,The coati is exploring.
YBCMLFJO.mp4,12.9,16.7,The frog is keeping still.
YBCMLFJO.mp4,12.9,16.7,The tadpole is keeping still.
YBCMLFJO.mp4,12.9,16.7,The tadpole is swimming.
YBHWNLHH.mp4,10.0,11.9,The frog is keeping still.
YBHWNLHH.mp4,23.5,25.5,The frog tadpole is swimming.
YBHWNLHH.mp4,25.6,28.6,The water scorpion is swimming.
YBHWNLHH.mp4,5.9,7.3,The frog is moving.
YBHWNLHH.mp4,5.9,9.8,The water scorpion is keeping still.
YBYOXVMP.mp4,16.0,21.1,The bird is chirping.
YBYOXVMP.mp4,21.2,21.6,The bird is walking.
YBYOXVMP.mp4,21.6,27.4,The bird is eating.
YBYOXVMP.mp4,21.9,22.3,The bird is flying.
YBYOXVMP.mp4,22.3,22.8,The bird makes a landing.
YBYOXVMP.mp4,22.8,23.8,The bird is sensing its environment.
YBYOXVMP.mp4,7.0,11.1,The snake is moving.
YBYOXVMP.mp4,7.0,11.1,The snake is sensing its environment.
YBYTIXDO.mp4,11.5,13.4,The buffalo is sensing its environment.
YBYTIXDO.mp4,11.5,15.4,The buffalo is displaying its defensive pose.
YBYTIXDO.mp4,12.4,13.4,The buffalo charges at and chases after the hyena.
YBYTIXDO.mp4,12.4,13.4,The buffalo chases the hyenas away.
YBYTIXDO.mp4,13.5,15.4,The lion attacks a defendless baffalo.
YBYTIXDO.mp4,13.5,15.4,The lion is preying.
YBYTIXDO.mp4,15.5,18.6,The hyena is eating.
YBYTIXDO.mp4,18.8,19.3,The bird is walking.
YBYTIXDO.mp4,18.8,19.3,The lion is running.
YBYTIXDO.mp4,2.0,5.7,The tiger is walking.
YBYTIXDO.mp4,5.8,11.4,The lion is displaying its defensive pose.
YBYTIXDO.mp4,5.8,13.4,The hyena is preying.
YCCFEVRM.mp4,11.8,13.4,The portia jumping spider is attacking a bigger spider.
YCCFEVRM.mp4,11.8,13.4,The spider is struggling.
YCCFEVRM.mp4,25.1,28.3,The portia jumping spider is eating.
YCCFEVRM.mp4,25.1,28.3,The spider is being eaten by a smaller spider.
YCCFEVRM.mp4,28.4,36.7,The portia jumping spider is moving.
YCCFEVRM.mp4,33.4,42.7,The spider is keeping still.
YCCFEVRM.mp4,36.8,39.4,The portia jumping spider is sensing its environment.
YCGGOPIF.mp4,0.1,21.9,The school of sardine is fleeing from a group of sealion.
YCGGOPIF.mp4,0.1,21.9,The sea lions are attacking a school of fish.
YCGGOPIF.mp4,0.1,49.3,The sardine is swimming.
YCGGOPIF.mp4,37.8,41.0,The sea lion is swimming.
YCMQIZJZ.mp4,11.2,13.9,The raven is eating.
YCMQIZJZ.mp4,14.0,20.1,The raven is sensing its environment.
YCMQIZJZ.mp4,16.0,20.1,The eagle is sensing its environment.
YCMQIZJZ.mp4,20.2,22.5,The eagle is flying.
YCMQIZJZ.mp4,20.2,22.5,The raven is flying.
YCMQIZJZ.mp4,22.6,24.0,The eagle makes a landing.
YCMQIZJZ.mp4,24.1,33.3,The raven is chirping.
YCMQIZJZ.mp4,5.3,15.9,The eagle is eating.
YCMQIZJZ.mp4,5.3,9.0,The raven is walking.
YCMQIZJZ.mp4,9.1,11.1,The raven is jumping.
YCNHSGIW.mp4,11.7,23.2,The grey heron is eating.
YCNHSGIW.mp4,11.7,23.2,The heron is walking.
YCNHSGIW.mp4,18.8,20.6,The heron is keeping still.
YCNHSGIW.mp4,23.3,27.6,"The grey heron carries a branch in its beak, while standing in the water."
YCNHSGIW.mp4,28.7,33.3,The grey heron is sensing its environment.
YCNHSGIW.mp4,33.4,35.6,The grey heron is keeping still.
YCNHSGIW.mp4,33.4,35.6,The grey heron is walking.
YCUOOUJL.mp4,14.8,16.2,The leopard seal is sensing its environment.
YCUOOUJL.mp4,14.8,18.0,The penguin is calling.
YCUOOUJL.mp4,16.2,18.0,The leopard seal is calling.
YCUOOUJL.mp4,9.0,14.5,The leopard seal is moving.
YCUOOUJL.mp4,9.0,14.5,The penguin is keeping still.
YCWKCHGW.mp4,15.8,16.9,The circus aeruginosus bird is exploring.
YCWKCHGW.mp4,18.9,26.1,The circus aeruginosus bird is attending.
YCWKCHGW.mp4,23.3,24.3,The circus aeruginosus bird is shaking its head.
YCWKCHGW.mp4,4.2,8.5,The circus aeruginosus bird lands and fights with its fellow bird.
YCWKCHGW.mp4,8.5,26.1,The circus aeruginosus bird is sensing its environment.
YCXGPIQR.mp4,10.2,11.2,The mongoose is attending.
YCXGPIQR.mp4,2.2,4.9,The black mamba is hissing.
YCXGPIQR.mp4,5.1,10.2,The mongoose is running.
YCXGPIQR.mp4,5.1,11.2,The black mamba is keeping still.
YDIKBUBE.mp4,19.3,29.9,The anisolabis maritima is moving.
YDIKBUBE.mp4,21.4,22.7,The anisolabis maritima is keeping still.
YDIKBUBE.mp4,32.6,37.1,The anisolabis maritima is exploring.
YDIKBUBE.mp4,37.3,40.4,The sand hopper is moving.
YDIKBUBE.mp4,43.0,44.9,The anisolabis maritima is eating.
YDIKBUBE.mp4,43.0,44.9,The sand hopper is being eaten by the earwig.
YDIKBUBE.mp4,47.6,50.7,The forficula auricularia is sensing its environment.
YDJSVUQK.mp4,0.0,3.1,The crane is shaking its head.
YDJSVUQK.mp4,0.0,3.1,The crane is walking.
YDJSVUQK.mp4,0.0,9.1,The crane is keeping still.
YDJSVUQK.mp4,0.0,9.1,The crane is sensing its environment.
YDJSVUQK.mp4,3.1,9.1,The crane is preening itself.
YDSFEVEI.mp4,1.0,6.8,The tringa nebularia bird is walking.
YDSFEVEI.mp4,10.8,11.5,The tringa nebularia bird is chirping.
YDSFEVEI.mp4,10.8,11.5,The tringa nebularia bird is shaking its head.
YDSFEVEI.mp4,3.2,4.2,The tringa nebularia bird is eating.
YDSFEVEI.mp4,6.9,8.1,The tringa nebularia bird is attending.
YDSFEVEI.mp4,8.1,10.8,The tringa nebularia bird is sensing its environment.
YEBUFGIW.mp4,1.1,26.9,The grey heron is keeping still.
YEBUFGIW.mp4,19.6,20.6,The grey heron is attending.
YEBUFGIW.mp4,27.0,34.1,The grey heron is preening itself.
YEBUFGIW.mp4,27.0,34.1,The grey heron is walking.
YEMEDPKL.mp4,0.0,4.6,The lightfoot crab is keeping still.
YEMEDPKL.mp4,12.4,15.0,The lightfoot crab is moving.
YEMEDPKL.mp4,15.1,21.3,The fish is keeping still.
YEMEDPKL.mp4,4.9,9.2,The fish is swimming.
YEMEDPKL.mp4,9.2,12.2,The fish is sensing its environment.
YEMRLKRF.mp4,0.0,25.2,The rhamnophis aethiopissa snake is sensing its environment.
YEMRLKRF.mp4,25.3,69.0,The rhamnophis aethiopissa snake is keeping still.
YEPBPKEW.mp4,2.2,3.3,The octopus is attacking the nimble peacock mantis shrimp.
YEPBPKEW.mp4,2.2,3.3,The peacock mantis shrimp is attacking an octopus under the deep blue ocean.
YEPBPKEW.mp4,3.4,4.8,The peacock mantis shrimp is swimming.
YEPBPKEW.mp4,4.9,11.5,The octopus is sensing its environment.
YEPBPKEW.mp4,4.9,7.8,The peacock mantis shrimp is exiting its nest.
YEPBPKEW.mp4,9.6,11.5,The peacock mantis shrimp is fleeing from the octopus.
YEQEDEUL.mp4,0.0,3.3,The mozambique spitting cobra is sensing its environment.
YEQEDEUL.mp4,18.2,38.6,The mozambique spitting cobra is keeping still.
YEQEDEUL.mp4,3.4,18.1,The mozambique spitting cobra is moving.
YEQEDEUL.mp4,38.7,50.3,The rinkhals snake is sensing its environment.
YEQEDEUL.mp4,50.4,60.7,The javan spitting cobra is sensing its environment.
YEQEDEUL.mp4,57.1,59.7,The javan spitting cobra makes an attacking move.
YEQEDEUL.mp4,60.7,64.4,The javan spitting cobra is keeping still.
YEQUMLVZ.mp4,16.3,32.6,The cat is walking.
YEQUMLVZ.mp4,16.3,37.3,The puff adder is keeping still.
YEQUMLVZ.mp4,37.3,70.4,The puff adder is moving.
YETFQLHH.mp4,1.6,3.6,The desert rain frog is grooming itself.
YETFQLHH.mp4,10.0,13.1,The desert rain frog is keeping still.
YETFQLHH.mp4,8.6,9.9,The desert rain frog is walking.
YEUMUUXS.mp4,57.6,72.7,The ashe's spitting cobra is keeping still.
YFLOQXTD.mp4,10.8,12.4,The cryptic mantis is attending.
YFLOQXTD.mp4,17.5,24.3,The cryptic mantis is keeping still.
YFLOQXTD.mp4,24.6,30.9,The cryptic mantis is sensing its environment.
YFLOQXTD.mp4,31.8,34.4,The cryptic mantis is moving.
YFMLGIKV.mp4,15.7,21.3,The barracuda fish is swimming.
YFMLGIKV.mp4,21.5,23.7,The moray eel is keeping still.
YFMLGIKV.mp4,28.2,31.1,The fish is swimming.
YFMLGIKV.mp4,28.2,31.1,The moray eel is drifting in the water.
YFMLGIKV.mp4,28.2,31.1,The moray eel is sensing its environment.
YFSJZUPH.mp4,16.4,19.3,The nuthatch bird bites and carries a brown object in its beak.
YFSJZUPH.mp4,19.3,26.8,The nuthatch bird is eating.
YFSJZUPH.mp4,2.4,3.7,The nuthatch bird is sensing its surrounding.
YFSJZUPH.mp4,26.9,27.4,The nuthatch bird is jumping.
YFSJZUPH.mp4,27.5,32.0,The nuthatch bird is pecking.
YFSJZUPH.mp4,3.7,4.0,The nuthatch bird is flying.
YFSJZUPH.mp4,6.6,8.0,The squirrel is sensing its surrounding.
YFSJZUPH.mp4,8.0,16.3,The squirrel is eating.
YFTMOCEI.mp4,18.2,22.4,The ant is moving.
YFTMOCEI.mp4,26.1,28.0,The ant fights another ant using its limbs.
YFTMOCEI.mp4,30.7,32.0,The ant is keeping still.
YFYYPMYV.mp4,0.1,6.1,The strange-horned chameleon is keeping still.
YFYYPMYV.mp4,21.8,23.5,The atheris nitschei viper is attending.
YFYYPMYV.mp4,28.7,33.6,The atheris nitschei viper is moving.
YFYYPMYV.mp4,6.2,28.5,The atheris nitschei viper is keeping still.
YFZSJHXM.mp4,0.1,17.8,The dendroaspis polylepis black mamba is keeping still.
YFZSJHXM.mp4,17.8,18.8,The dendroaspis polylepis black mamba is attending.
YFZSJHXM.mp4,18.8,73.1,The dendroaspis polylepis black mamba is moving.
YGAHDTFT.mp4,2.1,10.4,The flamingo is drinking.
YGAHDTFT.mp4,2.1,4.3,The flamingo is sensing its environment.
YGAHDTFT.mp4,5.8,10.4,"The flamingo in the middle disturbs the flamingo on the right, while the flamingo on the left drinks."
YGAHDTFT.mp4,5.8,10.4,The flamingo is displaying its defensive pose.
YGDILSDK.mp4,19.0,29.8,The giant galapagos tortoise is walking.
YGDILSDK.mp4,5.2,12.6,The giant galapagos tortoise is keeping still.
YGDILSDK.mp4,5.2,7.3,The cow is attending.
YGDILSDK.mp4,5.2,8.4,The cow is keeping still.
YGDILSDK.mp4,7.4,8.4,The cow is moving.
YGDQZUDX.mp4,15.0,18.7,The elephant is walking.
YGDUZGFR.mp4,57.1,59.1,The bombardier beetle is moving.
YGQYWDQX.mp4,3.0,29.0,The remiz pendulinus bird is building its nest.
YGRJVQRY.mp4,43.1,47.1,The ring-tailed lemur is moving.
YGRJVQRY.mp4,47.1,61.1,The ring-tailed lemur is exploring.
YGRJVQRY.mp4,61.1,65.1,The ring-tailed lemur is sensing its environment.
YHHXDDXI.mp4,19.5,21.9,The moss crab is moving.
YHHXDDXI.mp4,27.9,34.3,The decorator crab is grooming itself.
YHHXDDXI.mp4,36.5,41.9,The decorator crab is moving.
YHIPEPDU.mp4,0.0,12.2,The great grey shrike is eating.
YHIPEPDU.mp4,12.8,14.3,The great grey shrike is attending.
YHIPEPDU.mp4,14.5,15.5,The great grey shrike is keeping still.
YHQPFIFB.mp4,11.4,16.5,The amazon milk frog is keeping still.
YHQPFIFB.mp4,7.5,11.3,The amazon milk frog is attending.
YICONXER.mp4,13.1,18.6,The daddy longlegs spider is moving.
YIEIOPKT.mp4,12.9,21.4,The сommon eider is swimming.
YIEIOPKT.mp4,3.3,8.7,The common eider is chirping.
YIEIOPKT.mp4,8.9,12.8,The сommon eider is sensing its surrounding.
YIGJVEWB.mp4,1.2,2.2,The philomachus pugnax ruff bird makes a landing.
YIGJVEWB.mp4,1.2,9.3,The philomachus pugnax ruff bird is sensing its environment.
YIGJVEWB.mp4,1.2,9.3,The philomachus pugnax ruff bird performs allo-preening another philomachus pugnax ruff bird.
YIGJVEWB.mp4,11.4,15.5,The philomachus pugnax ruff bird is eating.
YIGJVEWB.mp4,12.5,15.5,The philomachus pugnax ruff bird is preening itself.
YIGJVEWB.mp4,9.3,12.4,The philomachus pugnax ruff bird is walking.
YIMSPPDU.mp4,10.3,23.0,"The great grey shrike carries some fur from the dead rat in its mouth, while standing on the twig."
YIMSPPDU.mp4,23.0,35.4,The great grey shrike is eating.
YIMSPPDU.mp4,29.8,31.4,The great grey shrike is sensing its environment.
YIMSPPDU.mp4,9.3,10.3,The great grey shrike is biting on a carcass.
YINRKEUL.mp4,0.0,29.7,The mozambique spitting cobra is keeping still.
YINRKEUL.mp4,30.3,47.0,The rinkhals snake is keeping still.
YINRKEUL.mp4,47.1,55.0,The rooster is walking.
YINRKEUL.mp4,47.1,58.0,The forest cobra is sensing its environment.
YINRKEUL.mp4,55.1,58.0,The meerkat is sensing its environment.
